time,x,y,z,phi,theta,psi,u,v,w,p,q,r,Stern plane (deg) (command),Stern plane (deg) (actual),buoy_x,buoy_y,buoy_z,buoy_phi,buoy_theta,buoy_psi,dock_x,dock_y,dock_z,dock_phi,dock_theta,dock_psi
129.58,526.7656361653576,0.0,-0.0004204770427944643,0.0,-3.442274809975677e-06,0.0,4.11,0.0,-7.339733845252073e-07,0.0,-1.1972499341530477e-06,0.0,5.0326619603779836e-06,2.788072058256914e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.6,526.8478361653572,0.0,-0.0004202079999775276,0.0,-3.4660796518505186e-06,0.0,4.11,0.0,-6.956086221427697e-07,0.0,-1.190242093742079e-06,0.0,5.066118166997043e-06,2.8329638562993355e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.62,526.9300361653568,0.0,-0.0004199362364315389,0.0,-3.489744745235984e-06,0.0,4.11,0.0,-6.574100696442006e-07,0.0,-1.18325466927327e-06,0.0,5.0993762229677675e-06,2.8776269425132896e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.64000000000001,527.0122361653563,0.0,-0.0004196617669602204,0.0,-3.5132704979232997e-06,0.0,4.11,0.0,-6.193773369728043e-07,0.0,-1.1762876343657788e-06,0.0,5.132436709001719e-06,2.9220619281223792e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.66,527.0944361653558,0.0,-0.000419384606325977,0.0,-3.5366573171746133e-06,0.0,4.11,0.0,-5.8151003426955e-07,0.0,-1.1693409625656894e-06,0.0,5.165300205052009e-06,2.966269423739966e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.68,527.1766361653553,0.0,-0.0004191047692499433,0.0,-3.559905609721545e-06,0.0,4.11,0.0,-5.438077718758636e-07,0.0,-1.1624146273465844e-06,0.0,5.197967290315721e-06,3.0102500393662066e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.7,527.2588361653548,0.0,-0.0004188222704120315,0.0,-3.5830157817637474e-06,0.0,4.11,0.0,-5.06270160336407e-07,0.0,-1.1555086021101226e-06,0.0,5.230438543221881e-06,3.054004384385197e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.72,527.3410361653542,0.0,-0.0004185371244509791,0.0,-3.60598823896748e-06,0.0,4.11,0.0,-4.6889681040183957e-07,0.0,-1.1486228601866226e-06,0.0,5.262714541429004e-06,3.0975330675619303e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.74,527.4232361653537,0.0,-0.0004182493459643972,0.0,-3.628823386464193e-06,0.0,4.11,0.0,-4.316873330315676e-07,0.0,-1.1417573748356393e-06,0.0,5.294795861827582e-06,3.140836697039272e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.76,527.5054361653532,0.0,-0.00041795894950881837,0.0,-3.6515216288491236e-06,0.0,4.11,0.0,-3.946413393964785e-07,0.0,-1.1349121192465325e-06,0.0,5.326683080542626e-06,3.183915880335038e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.78,527.5876361653527,0.0,-0.00041766594959974525,0.0,-3.6740833701799044e-06,0.0,4.11,0.0,-3.577584408816614e-07,0.0,-1.1280870665390354e-06,0.0,5.358376772926503e-06,3.2267712243391897e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.8,527.6698361653522,0.0,-0.00041737036071169887,0.0,-3.696509013975181e-06,0.0,4.11,0.0,-3.2103824908911186e-07,0.0,-1.1212821897638279e-06,0.0,5.389877513551737e-06,3.269403335310936e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.82,527.7520361653517,0.0,-0.00041707219727826755,0.0,-3.718798963213243e-06,0.0,4.11,0.0,-2.8448037584042286e-07,0.0,-1.1144974619031083e-06,0.0,5.4211858762184505e-06,3.311812818875752e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.84,527.8342361653512,0.0,-0.0004167714736921557,0.0,-3.740953620330666e-06,0.0,4.11,0.0,-2.480844331794621e-07,0.0,-1.1077328558711548e-06,0.0,5.452302433947207e-06,3.3540002800226058e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.86,527.9164361653507,0.0,-0.0004164682043052327,0.0,-3.762973387220964e-06,0.0,4.11,0.0,-2.1185003337503424e-07,0.0,-1.1009883445148906e-06,0.0,5.4832277589768174e-06,3.3959663231010977e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.88,527.99863616535,0.0,-0.0004161624034285823,0.0,-3.7848586652332532e-06,0.0,4.11,0.0,-1.757767889235294e-07,0.0,-1.0942639006144455e-06,0.0,5.513962422766881e-06,3.4377115518186122e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.9,528.0808361653494,0.0,-0.00041585408533255185,0.0,-3.8066098551709274e-06,0.0,4.11,0.0,-1.3986431255155758e-07,0.0,-1.0875594968837137e-06,0.0,5.544506995990763e-06,3.4792365692375776e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.92000000000002,528.1630361653488,0.0,-0.0004155432642468019,0.0,-3.828227357290346e-06,0.0,4.11,0.0,-1.0411221721856856e-07,0.0,-1.0808751059709133e-06,0.0,5.57486204853824e-06,3.520541977772641e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.94,528.2452361653482,0.0,-0.00041522995436035575,0.0,-3.849711571299529e-06,0.0,4.11,0.0,-6.852011611945807e-08,0.0,-1.0742107004591404e-06,0.0,5.605028149508462e-06,3.5616283791879533e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.96,528.3274361653475,0.0,-0.0004149141698216494,0.0,-3.871062896356868e-06,0.0,4.11,0.0,-3.3087622687159426e-08,0.0,-1.0675662528669259e-06,0.0,5.635005867217505e-06,3.6024963745943634e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
129.98,528.4096361653469,0.0,-0.0004145959247385816,0.0,-3.892281731069844e-06,0.0,4.11,0.0,2.185649404778154e-09,0.0,-1.0609417356487832e-06,0.0,5.6647957691816375e-06,3.6431465644468262e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.0,528.4918361653463,0.0,-0.00041427523317856367,0.0,-3.913368473493759e-06,0.0,4.11,0.0,3.730008623962643e-08,0.0,-1.0543371211957666e-06,0.0,5.6943984221297846e-06,3.6835795485415223e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.02,528.5740361653457,0.0,-0.0004139521091685702,0.0,-3.934323521130479e-06,0.0,4.11,0.0,7.225607365492745e-08,0.0,-1.0477523818360125e-06,0.0,5.723814391996534e-06,3.7237959260132875e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.04,528.656236165345,0.0,-0.00041362656669518936,0.0,-3.955147270927185e-06,0.0,4.11,0.0,1.0705399723995767e-07,0.0,-1.0411874898352877e-06,0.0,5.75304424391521e-06,3.7637962953329522e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.06,528.7384361653444,0.0,-0.00041329861970467336,0.0,-3.975840119275136e-06,0.0,4.11,0.0,1.4169424233320614e-07,0.0,-1.0346424173975372e-06,0.0,5.7820885422254686e-06,3.8035812543045976e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.08,528.8206361653438,0.0,-0.00041296828210298945,0.0,-3.996402462008444e-06,0.0,4.11,0.0,1.7617719401986554e-07,0.0,-1.0281171366654217e-06,0.0,5.810947850466433e-06,3.843151400063015e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.1,528.9028361653432,0.0,-0.0004126355677558707,0.0,-4.016834694402862e-06,0.0,4.11,0.0,2.1050323712933788e-07,0.0,-1.0216116197208617e-06,0.0,5.839622731374628e-06,3.882507329071083e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.12,528.9850361653424,0.0,-0.00041230049048886707,0.0,-4.037137211174573e-06,0.0,4.11,0.0,2.4467275623275377e-07,0.0,-1.0151258385855765e-06,0.0,5.868113746881931e-06,3.921649637117154e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.14000000000001,529.0672361653417,0.0,-0.0004119630640873967,0.0,-4.0573104064790055e-06,0.0,4.11,0.0,2.786861356405053e-07,0.0,-1.0086597652216224e-06,0.0,5.896421458113589e-06,3.960578919312449e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.16,529.149436165341,0.0,-0.0004116233022967971,0.0,-4.077354673909644e-06,0.0,4.11,0.0,3.1254375939979235e-07,0.0,-1.002213371531925e-06,0.0,5.924546425395901e-06,3.999295770088472e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.18,529.2316361653402,0.0,-0.0004112812188223769,0.0,-4.09727040649686e-06,0.0,4.11,0.0,3.4624601129218216e-07,0.0,-9.957866293608082e-07,0.0,5.952489208239751e-06,4.037800783194621e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.2,529.3138361653395,0.0,-0.00041093682732946723,0.0,-4.117057996706751e-06,0.0,4.11,0.0,3.7979327483118396e-07,0.0,-9.89379510494533e-07,0.0,5.980250365353168e-06,4.076094551695523e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.22,529.3960361653387,0.0,-0.00041059014144347375,0.0,-4.1367178364399875e-06,0.0,4.11,0.0,4.1318593325983575e-07,0.0,-9.829919866618236e-07,0.0,6.007830454624852e-06,4.114177667968676e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.24,529.478236165338,0.0,-0.00041024117474992844,0.0,-4.156250317030676e-06,0.0,4.11,0.0,4.46424369548306e-07,0.0,-9.76624029534402e-07,0.0,6.035230033131878e-06,4.1520507237017995e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.26,529.5604361653373,0.0,-0.00040988994079454175,0.0,-4.175655829245226e-06,0.0,4.11,0.0,4.795089663915072e-07,0.0,-9.70275610727508e-07,0.0,6.06244965713787e-06,4.189714309890401e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.28,529.6426361653365,0.0,-0.00040953645308325473,0.0,-4.194934763281234e-06,0.0,4.11,0.0,5.124401062067236e-07,0.0,-9.639467018004223e-07,0.0,6.089489882095937e-06,4.22716901683535e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.3,529.7248361653358,0.0,-0.0004091807250822915,0.0,-4.214087508766373e-06,0.0,4.11,0.0,5.45218171131252e-07,0.0,-9.576372742569865e-07,0.0,6.1163512626322525e-06,4.264415434140562e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.32,529.807036165335,0.0,-0.0004088227702182116,0.0,-4.233114454757296e-06,0.0,4.11,0.0,5.778435430200571e-07,0.0,-9.513472995461323e-07,0.0,6.143034352558733e-06,4.301454150710396e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.34,529.8892361653343,0.0,-0.00040846260187796284,0.0,-4.252015989738544e-06,0.0,4.11,0.0,6.103166034434387e-07,0.0,-9.45076749062394e-07,0.0,6.1695397048614986e-06,4.338285754747363e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.36,529.9714361653334,0.0,-0.0004081002334089338,0.0,-4.270792501621472e-06,0.0,4.11,0.0,6.42637733684713e-07,0.0,-9.388255941464271e-07,0.0,6.195867871713606e-06,4.374910833749645e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.38,530.0536361653326,0.0,-0.0004077356781190069,0.0,-4.289444377743182e-06,0.0,4.11,0.0,6.748073147379065e-07,0.0,-9.32593806085517e-07,0.0,6.2220194044538694e-06,4.411329974508925e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.4,530.1358361653317,0.0,-0.00040736894927661155,0.0,-4.307972004865464e-06,0.0,4.11,0.0,7.068257273054639e-07,0.0,-9.263813561141021e-07,0.0,6.247994853604404e-06,4.447543763107824e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.42000000000002,530.2180361653309,0.0,-0.0004070000601107769,0.0,-4.32637576917375e-06,0.0,4.11,0.0,7.386933517959687e-07,0.0,-9.201882154142762e-07,0.0,6.273794768854379e-06,4.4835527849177555e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.44,530.30023616533,0.0,-0.00040662902381118565,0.0,-4.344656056276076e-06,0.0,4.11,0.0,7.704105683218769e-07,0.0,-9.140143551163048e-07,0.0,6.299419699067897e-06,4.519357624596488e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.46,530.3824361653292,0.0,-0.0004062558535282271,0.0,-4.362813251202059e-06,0.0,4.11,0.0,8.019777566972645e-07,0.0,-9.07859746299129e-07,0.0,6.32487019227743e-06,4.554958866085916e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.48,530.4646361653283,0.0,-0.00040588056237305086,0.0,-4.380847738401876e-06,0.0,4.11,0.0,8.333952964355866e-07,0.0,-9.017243599908728e-07,0.0,6.350146795682064e-06,4.590357092609747e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.5,530.5468361653275,0.0,-0.0004055031634176206,0.0,-4.398759901745263e-06,0.0,4.11,0.0,8.64663566747451e-07,0.0,-8.956081671693456e-07,0.0,6.375250055655519e-06,4.625552886671193e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.52,530.6290361653266,0.0,-0.0004051236696947677,0.0,-4.416550124520514e-06,0.0,4.11,0.0,8.957829465384031e-07,0.0,-8.895111387625394e-07,0.0,6.400180517734769e-06,4.660546830050879e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.54,530.7112361653258,0.0,-0.0004047420941982453,0.0,-4.434218789433496e-06,0.0,4.11,0.0,9.267538144067256e-07,0.0,-8.834332456491354e-07,0.0,6.4249387266183275e-06,4.695339503804557e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.56,530.7934361653249,0.0,-0.00040435844988278246,0.0,-4.4517662786066765e-06,0.0,4.11,0.0,9.575765486412505e-07,0.0,-8.773744586590049e-07,0.0,6.449525226169471e-06,4.729931488260833e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.58,530.8756361653241,0.0,-0.000403972749664138,0.0,-4.46919297357815e-06,0.0,4.11,0.0,9.882515272191835e-07,0.0,-8.713347485737015e-07,0.0,6.473940559414533e-06,4.764323363019005e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.6,530.9578361653231,0.0,-0.0004035850064191552,0.0,-4.48649925530069e-06,0.0,4.11,0.0,1.0187791278039413e-06,0.0,-8.653140861269562e-07,0.0,6.4981852685413475e-06,4.798515706946916e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.62,531.0400361653221,0.0,-0.0004031952329858161,0.0,-4.503685504140793e-06,0.0,4.11,0.0,1.0491597277430014e-06,0.0,-8.593124420051708e-07,0.0,6.522259894892729e-06,4.832509098178804e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.64000000000001,531.1222361653212,0.0,-0.00040280344216329586,0.0,-4.5207520998777506e-06,0.0,4.11,0.0,1.0793937040657664e-06,0.0,-8.533297868479114e-07,0.0,6.546164978974582e-06,4.866304114113083e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.66,531.2044361653202,0.0,-0.00040240964671201776,0.0,-4.537699421702718e-06,0.0,4.11,0.0,1.109481433481438e-06,0.0,-8.473660912483934e-07,0.0,6.569901060444633e-06,4.899901331410313e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.68,531.2866361653192,0.0,-0.00040201385935370777,0.0,-4.554527848217797e-06,0.0,4.11,0.0,1.1394232923769068e-06,0.0,-8.41421325753972e-07,0.0,6.593468678120554e-06,4.933301325990999e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.7,531.3688361653183,0.0,-0.0004016160927714495,0.0,-4.571237757435129e-06,0.0,4.11,0.0,1.1692196568146518e-06,0.0,-8.35495460866625e-07,0.0,6.616868369973563e-06,4.96650467303359e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.72,531.4510361653173,0.0,-0.0004012163596097393,0.0,-4.587829526775998e-06,0.0,4.11,0.0,1.198870902530655e-06,0.0,-8.295884670434382e-07,0.0,6.640100673126913e-06,4.99951194697239e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.74,531.5332361653163,0.0,-0.00040081467247454126,0.0,-4.6043035330699405e-06,0.0,4.11,0.0,1.2283774049323272e-06,0.0,-8.237003146970913e-07,0.0,6.6631661238543175e-06,5.0323237214954804e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.76,531.6154361653154,0.0,-0.00040041104393334257,0.0,-4.620660152553867e-06,0.0,4.11,0.0,1.2577395390964474e-06,0.0,-8.178309741963369e-07,0.0,6.686065257583344e-06,5.064940569542657e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.78,531.6976361653144,0.0,-0.0004000054865152089,0.0,-4.636899760871197e-06,0.0,4.11,0.0,1.286957679767113e-06,0.0,-8.119804158664786e-07,0.0,6.708798608889048e-06,5.097363063303471e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.8,531.7798361653134,0.0,-0.0003995980127108399,0.0,-4.653022733070994e-06,0.0,4.11,0.0,1.3160322013537044e-06,0.0,-8.061486099898511e-07,0.0,6.73136671148763e-06,5.129591774215182e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.82,531.8620361653125,0.0,-0.0003991886349726246,0.0,-4.669029443607119e-06,0.0,4.11,0.0,1.3449634779288606e-06,0.0,-8.003355268062967e-07,0.0,6.75377009825439e-06,5.161627272960631e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.84,531.9442361653114,0.0,-0.00039877736571469725,0.0,-4.684920266337392e-06,0.0,4.11,0.0,1.3737518832264665e-06,0.0,-7.945411365136285e-07,0.0,6.776009301202902e-06,5.193470129466506e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.86,532.0264361653103,0.0,-0.00039836421731299324,0.0,-4.700695574522754e-06,0.0,4.11,0.0,1.4023977906396553e-06,0.0,-7.887654092681117e-07,0.0,6.798084851493255e-06,5.2251209129012335e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.88,532.1086361653092,0.0,-0.00039794920210530486,0.0,-4.716355740826453e-06,0.0,4.11,0.0,1.4309015732188206e-06,0.0,-7.830083151849314e-07,0.0,6.819997279425806e-06,5.256580191673074e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.9,532.1908361653082,0.0,-0.0003975323323913373,0.0,-4.731901137313226e-06,0.0,4.11,0.0,1.4592636036696417e-06,0.0,-7.772698243386606e-07,0.0,6.8417471144494735e-06,5.287848533428129e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.92000000000002,532.2730361653071,0.0,-0.00039711362043276494,0.0,-4.7473321354485e-06,0.0,4.11,0.0,1.4874842543511212e-06,0.0,-7.715499067637237e-07,0.0,6.863334885150645e-06,5.318926505048555e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.94,532.355236165306,0.0,-0.0003966930784532874,0.0,-4.762649106097598e-06,0.0,4.11,0.0,1.5155638972736346e-06,0.0,-7.65848532454866e-07,0.0,6.884761119251799e-06,5.349814672650597e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.96,532.4374361653049,0.0,-0.0003962707186386861,0.0,-4.77785241952495e-06,0.0,4.11,0.0,1.5435029040969923e-06,0.0,-7.601656713676172e-07,0.0,6.906026343624752e-06,5.3805136015826215e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
130.98,532.5196361653038,0.0,-0.0003958465531368804,0.0,-4.792942445393325e-06,0.0,4.11,0.0,1.5713016461285135e-06,0.0,-7.545012934187458e-07,0.0,6.927131084264977e-06,5.4110238564234645e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.0,532.6018361653028,0.0,-0.00039542059405798456,0.0,-4.80791955276306e-06,0.0,4.11,0.0,1.5989604943211122e-06,0.0,-7.488553684867292e-07,0.0,6.9480758663194576e-06,5.441346000980295e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.02,532.6840361653017,0.0,-0.0003949928534743639,0.0,-4.822784110091303e-06,0.0,4.11,0.0,1.6264798192713948e-06,0.0,-7.432278664121986e-07,0.0,6.968861214061089e-06,5.471480598287078e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.04,532.7662361653006,0.0,-0.00039456334342069196,0.0,-4.837536485231271e-06,0.0,4.11,0.0,1.6538599912177707e-06,0.0,-7.376187569984072e-07,0.0,6.9894876509019356e-06,5.501428210602558e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.06,532.8484361652995,0.0,-0.0003941320758940071,0.0,-4.852177045431505e-06,0.0,4.11,0.0,1.6811013800385741e-06,0.0,-7.320280100116779e-07,0.0,7.009955699387111e-06,5.531189399408546e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.08,532.9306361652984,0.0,-0.0003936990628537696,0.0,-4.866706157335143e-06,0.0,4.11,0.0,1.7082043552501983e-06,0.0,-7.2645559518186e-07,0.0,7.030265881188643e-06,5.5607647254081174e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.1,533.0128361652972,0.0,-0.00039326431622191854,0.0,-4.881124186979198e-06,0.0,4.11,0.0,1.7351692860052413e-06,0.0,-7.209014822027802e-07,0.0,7.0504187171187255e-06,5.590154748523728e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.12,533.095036165296,0.0,-0.00039282784788292907,0.0,-4.895431499793852e-06,0.0,4.11,0.0,1.7619965410906629e-06,0.0,-7.153656407326849e-07,0.0,7.0704147271189e-06,5.619360027895628e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.14000000000001,533.1772361652949,0.0,-0.00039238966968386954,0.0,-4.909628460601746e-06,0.0,4.11,0.0,1.7886864889259548e-06,0.0,-7.098480403946928e-07,0.0,7.090254430253872e-06,5.648381121880093e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.16,533.2594361652937,0.0,-0.0003919497934344589,0.0,-4.923715433617291e-06,0.0,4.11,0.0,1.8152394975613224e-06,0.0,-7.04348650777245e-07,0.0,7.109938344724888e-06,5.677218588047568e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.18,533.3416361652925,0.0,-0.00039150823090712414,0.0,-4.937692782445982e-06,0.0,4.11,0.0,1.8416559346758765e-06,0.0,-6.988674414345413e-07,0.0,7.12946698785886e-06,5.705872983181115e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.2,533.4238361652913,0.0,-0.0003910649938370577,0.0,-4.9515608700837215e-06,0.0,4.11,0.0,1.8679361675758392e-06,0.0,-6.934043818869892e-07,0.0,7.1488408761071544e-06,5.73434486327467e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.22,533.5060361652901,0.0,-0.00039062009392227507,0.0,-4.9653200589161545e-06,0.0,4.11,0.0,1.8940805631927602e-06,0.0,-6.879594416216454e-07,0.0,7.168060525044408e-06,5.762634783531319e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.24,533.5882361652889,0.0,-0.0003901735428236727,0.0,-4.978970710718008e-06,0.0,4.11,0.0,1.920089488081745e-06,0.0,-6.825325900926534e-07,0.0,7.18712644937709e-06,5.790743298361581e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.26,533.6704361652877,0.0,-0.00038972535216508545,0.0,-4.992513186652441e-06,0.0,4.11,0.0,1.9459633084196938e-06,0.0,-6.771237967216756e-07,0.0,7.206039162932678e-06,5.8186709613818915e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.28,533.7526361652865,0.0,-0.00038927553353334474,0.0,-5.005947847270408e-06,0.0,4.11,0.0,1.9717023900035526e-06,0.0,-6.717330308983331e-07,0.0,7.224799178663372e-06,5.846418325412907e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
131.3,533.8348361652853,0.0,-0.00038882409847833634,0.0,-5.019275052510021e-06,0.0,4.11,0.0,1.997307098248577e-06,0.0,-6.663602619806399e-07,0.0,7.2434070086401206e-06,5.873985942477916e-06,411.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,10.0,0.0,0.0,0.0
